player_name,Position,Win Percentage,Loss Percentage,Draw Percentage
A. Kato,CF,66.66666666666666,0.0,26.666666666666668
A. Legaspi,"CB, RCB",7.142857142857142,0.0,0.0
A. Legaspi,"LCB3, RCB3",7.142857142857142,0.0,0.0
A. Legaspi,RB,21.428571428571427,0.0,7.142857142857142
A. Legaspi,RCB,14.285714285714285,0.0,7.142857142857142
A. Legaspi,RCB3,21.428571428571427,0.0,14.285714285714285
A. Narang,0,10.0,0.0,5.0
A. Narang,AMF,5.0,0.0,0.0
A. Narang,DMF,25.0,0.0,5.0
A. Narang,"DMF, LCMF",0.0,0.0,5.0
A. Narang,"DMF, RCMF3",5.0,0.0,0.0
A. Narang,"DMF, RDMF",5.0,0.0,0.0
A. Narang,LCMF,0.0,0.0,5.0
A. Narang,"LCMF, LCMF3",5.0,0.0,0.0
A. Narang,"LCMF3, RCMF3",5.0,0.0,0.0
A. Narang,LDMF,5.0,0.0,0.0
A. Narang,RCMF,10.0,0.0,0.0
A. Narang,RCMF3,5.0,0.0,0.0
A. Ndrenika,AMF,4.0,0.0,0.0
A. Ndrenika,"AMF, LAMF",0.0,0.0,4.0
A. Ndrenika,"AMF, LCMF",4.0,0.0,0.0
A. Ndrenika,"AMF, LW",4.0,0.0,0.0
A. Ndrenika,"AMF, RAMF",0.0,0.0,4.0
A. Ndrenika,"AMF, RCMF",4.0,0.0,0.0
A. Ndrenika,"AMF, RDMF",4.0,0.0,0.0
A. Ndrenika,LAMF,4.0,0.0,4.0
A. Ndrenika,"LAMF, LDMF",0.0,0.0,4.0
A. Ndrenika,LCMF,8.0,0.0,4.0
A. Ndrenika,"LCMF, LW",4.0,0.0,0.0
A. Ndrenika,"LCMF, RCMF",8.0,0.0,0.0
A. Ndrenika,"LDMF, RAMF",4.0,0.0,0.0
A. Ndrenika,"LDMF, RDMF",4.0,0.0,0.0
A. Ndrenika,RAMF,0.0,0.0,4.0
A. Ndrenika,RCMF,16.0,0.0,4.0
A. Ndrenika,"RCMF, RW",4.0,0.0,0.0
A. Nitzl,"AMF, LDMF",1.4925373134328357,0.0,0.0
A. Nitzl,"CB, DMF, LB, RDMF",1.4925373134328357,0.0,0.0
A. Nitzl,DMF,4.477611940298507,0.0,0.0
A. Nitzl,"DMF, LB",0.0,0.0,1.4925373134328357
A. Nitzl,"DMF, LDMF",1.4925373134328357,0.0,0.0
A. Nitzl,"DMF, LDMF, RB",1.4925373134328357,0.0,0.0
A. Nitzl,"DMF, RB",1.4925373134328357,0.0,0.0
A. Nitzl,"DMF, RDMF",1.4925373134328357,0.0,0.0
A. Nitzl,LB,14.925373134328357,1.4925373134328357,2.9850746268656714
A. Nitzl,"LB, LCB3",1.4925373134328357,0.0,0.0
A. Nitzl,"LB, LDMF",1.4925373134328357,0.0,0.0
A. Nitzl,"LB, RCMF, RDMF",1.4925373134328357,0.0,0.0
A. Nitzl,"LB, RDMF",1.4925373134328357,0.0,1.4925373134328357
A. Nitzl,"LCB, RB, RDMF",0.0,0.0,1.4925373134328357
A. Nitzl,"LCB, RDMF",1.4925373134328357,0.0,0.0
A. Nitzl,LCMF,1.4925373134328357,1.4925373134328357,1.4925373134328357
A. Nitzl,"LCMF, RCMF",1.4925373134328357,0.0,0.0
A. Nitzl,LDMF,5.970149253731343,0.0,1.4925373134328357
A. Nitzl,"LDMF, RB",0.0,0.0,1.4925373134328357
A. Nitzl,"LDMF, RB, RDMF",1.4925373134328357,0.0,0.0
A. Nitzl,"LDMF, RCMF",1.4925373134328357,0.0,0.0
A. Nitzl,"LDMF, RDMF",7.462686567164178,0.0,2.9850746268656714
A. Nitzl,RB,5.970149253731343,0.0,1.4925373134328357
A. Nitzl,"RB, RB5",1.4925373134328357,0.0,0.0
A. Nitzl,"RB, RCB3",1.4925373134328357,0.0,0.0
A. Nitzl,"RB, RCMF",2.9850746268656714,0.0,0.0
A. Nitzl,"RB, RDMF",1.4925373134328357,0.0,1.4925373134328357
A. Nitzl,RCMF,0.0,0.0,1.4925373134328357
A. Nitzl,"RCMF, RDMF",0.0,1.4925373134328357,0.0
A. Nitzl,RDMF,7.462686567164178,0.0,0.0
A. Ochoa,0,1.25,0.0,0.0
A. Ochoa,AMF,5.0,1.25,1.25
A. Ochoa,"AMF, CF",2.5,0.0,0.0
A. Ochoa,"AMF, CF, RWF",1.25,0.0,0.0
A. Ochoa,"AMF, LCMF",1.25,0.0,0.0
A. Ochoa,"AMF, LCMF, LDMF",0.0,0.0,1.25
A. Ochoa,"AMF, LDMF",1.25,0.0,0.0
A. Ochoa,"AMF, LDMF, RCMF3",1.25,0.0,0.0
A. Ochoa,"AMF, LDMF, RDMF",0.0,1.25,0.0
A. Ochoa,"AMF, RCMF",1.25,0.0,0.0
A. Ochoa,CF,3.75,0.0,2.5
A. Ochoa,"CF, LAMF",1.25,0.0,0.0
A. Ochoa,"CF, LCMF",1.25,0.0,0.0
A. Ochoa,"CF, LCMF3",2.5,0.0,0.0
A. Ochoa,"CF, LCMF3, LWF",1.25,0.0,0.0
A. Ochoa,"CF, LW",2.5,0.0,0.0
A. Ochoa,"CF, RB, RCMF3, RW",0.0,0.0,1.25
A. Ochoa,"CF, RCMF, RW",2.5,0.0,0.0
A. Ochoa,"CF, RCMF3",1.25,0.0,0.0
A. Ochoa,"CF, RW",0.0,0.0,1.25
A. Ochoa,"DMF, LW",1.25,0.0,0.0
A. Ochoa,"LAMF, LDMF",1.25,0.0,0.0
A. Ochoa,"LAMF, LW, RW",1.25,0.0,0.0
A. Ochoa,"LAMF, RAMF",1.25,0.0,0.0
A. Ochoa,LCMF,3.75,0.0,0.0
A. Ochoa,"LCMF, LCMF3, LW",1.25,0.0,0.0
A. Ochoa,"LCMF, LDMF, RCMF",1.25,0.0,0.0
A. Ochoa,"LCMF, LW",1.25,0.0,0.0
A. Ochoa,"LCMF, RAMF, RDMF",1.25,0.0,0.0
A. Ochoa,"LCMF, RCMF",6.25,0.0,1.25
A. Ochoa,"LCMF3, LWF",1.25,0.0,0.0
A. Ochoa,"LCMF3, RCMF",1.25,0.0,0.0
A. Ochoa,"LCMF3, RWF",0.0,0.0,1.25
A. Ochoa,LDMF,1.25,0.0,0.0
A. Ochoa,"LDMF, RDMF",1.25,0.0,1.25
A. Ochoa,LW,1.25,0.0,0.0
A. Ochoa,"LW, RCMF",0.0,0.0,1.25
A. Ochoa,"LW, RCMF, RW",1.25,0.0,0.0
A. Ochoa,"LW, RW",1.25,0.0,1.25
A. Ochoa,LWF,5.0,0.0,0.0
A. Ochoa,"LWF, RCMF",1.25,0.0,0.0
A. Ochoa,"LWF, RCMF, RWF",0.0,0.0,1.25
A. Ochoa,"LWF, RWF",1.25,0.0,1.25
A. Ochoa,RCMF,1.25,0.0,0.0
A. Ochoa,"RCMF, CF",1.25,0.0,0.0
A. Ochoa,"RCMF, RCMF3",1.25,0.0,0.0
A. Ochoa,"RCMF, RCMF3, RW",1.25,0.0,0.0
A. Ochoa,RW,2.5,1.25,1.25
A. Ochoa,RWF,2.5,0.0,1.25
A. Roberts,"CF, RW",3.8461538461538463,0.0,0.0
A. Roberts,DMF,3.8461538461538463,0.0,0.0
A. Roberts,"DMF, CF",3.8461538461538463,0.0,0.0
A. Roberts,"LB, LCMF",0.0,0.0,3.8461538461538463
A. Roberts,"LB, RB",3.8461538461538463,0.0,0.0
A. Roberts,"LB, RCB, RCMF",3.8461538461538463,0.0,0.0
A. Roberts,LCMF,3.8461538461538463,0.0,3.8461538461538463
A. Roberts,"LCMF, LW, RW",3.8461538461538463,0.0,0.0
A. Roberts,"LCMF, RB",3.8461538461538463,0.0,0.0
A. Roberts,"LCMF, RCMF",3.8461538461538463,0.0,0.0
A. Roberts,"LCMF, RW",0.0,0.0,3.8461538461538463
A. Roberts,"LW, RB, RCMF",0.0,0.0,3.8461538461538463
A. Roberts,"RAMF, RB",7.6923076923076925,0.0,0.0
A. Roberts,RB,11.538461538461538,0.0,11.538461538461538
A. Roberts,"RB, RCMF",7.6923076923076925,0.0,0.0
A. Roberts,"RB, RW",3.8461538461538463,0.0,0.0
A. Roberts,RCMF,3.8461538461538463,0.0,0.0
A. Roberts,RW,3.8461538461538463,0.0,0.0
A. Samways,"LAMF, RB",1.4705882352941175,0.0,0.0
A. Samways,LB,5.88235294117647,0.0,1.4705882352941175
A. Samways,"LB, LW, RB",0.0,1.4705882352941175,0.0
A. Samways,"LB, RB",10.294117647058822,0.0,2.941176470588235
A. Samways,"LCMF, RCMF",1.4705882352941175,0.0,0.0
A. Samways,"LW, RB",1.4705882352941175,0.0,0.0
A. Samways,RAMF,0.0,0.0,1.4705882352941175
A. Samways,RB,55.88235294117647,0.0,14.705882352941178
A. Samways,"RB5, RWB",0.0,0.0,1.4705882352941175
A. Sheppela,0,7.6923076923076925,0.0,7.6923076923076925
A. Sheppela,CF,7.6923076923076925,0.0,0.0
A. Sheppela,"CF, RAMF",7.6923076923076925,0.0,0.0
A. Sheppela,"CF, RW",7.6923076923076925,0.0,0.0
A. Sheppela,RAMF,30.76923076923077,0.0,7.6923076923076925
A. Sheppela,"RCMF, RW",7.6923076923076925,0.0,0.0
A. Sheppela,RW,7.6923076923076925,0.0,7.6923076923076925
A. Vovk,0,11.11111111111111,0.0,0.0
A. Vovk,CF,33.33333333333333,0.0,22.22222222222222
A. Vovk,"CF, LW",22.22222222222222,0.0,0.0
A. Vovk,"CF, RB",11.11111111111111,0.0,0.0
A.Awujo,0,1.6666666666666667,0.0,0.0
A.Awujo,CF,38.333333333333336,1.6666666666666667,1.6666666666666667
A.Awujo,"CF, LW, RW",1.6666666666666667,0.0,0.0
A.Awujo,"CF, RAMF",1.6666666666666667,0.0,0.0
A.Awujo,"CF, RDMF",0.0,0.0,1.6666666666666667
A.Awujo,"CF, RW",6.666666666666667,0.0,0.0
A.Awujo,"CF, RWF",1.6666666666666667,0.0,0.0
A.Awujo,LAMF,0.0,0.0,1.6666666666666667
A.Awujo,"LAMF, RAMF",1.6666666666666667,0.0,1.6666666666666667
A.Awujo,"LAMF, RAMF, CF",1.6666666666666667,0.0,0.0
A.Awujo,LW,5.0,0.0,0.0
A.Awujo,"LWF, RAMF, RW",1.6666666666666667,0.0,0.0
A.Awujo,"LWF, RWF",1.6666666666666667,0.0,0.0
A.Awujo,RAMF,1.6666666666666667,0.0,0.0
A.Awujo,"RCMF, RW",1.6666666666666667,0.0,0.0
A.Awujo,"RCMF3, RWF",1.6666666666666667,0.0,0.0
A.Awujo,RW,8.333333333333334,3.3333333333333335,1.6666666666666667
A.Awujo,"RW, CF",8.333333333333334,0.0,0.0
A.Awujo,"RWF, CF",1.6666666666666667,0.0,0.0
B. Baldvinsson,LB,74.07407407407408,0.0,25.925925925925924
B. Blevins,"AMF, LAMF, LCMF, RCMF",0.0,1.2658227848101267,0.0
B. Blevins,"AMF, LAMF, RDMF",1.2658227848101267,0.0,0.0
B. Blevins,"AMF, LCMF",1.2658227848101267,0.0,0.0
B. Blevins,"AMF, LW, RW",1.2658227848101267,0.0,0.0
B. Blevins,"AMF, LWB",1.2658227848101267,0.0,0.0
B. Blevins,"AMF, RAMF",1.2658227848101267,0.0,0.0
B. Blevins,"AMF, RCMF3",1.2658227848101267,0.0,1.2658227848101267
B. Blevins,"AMF, RW",1.2658227848101267,0.0,0.0
B. Blevins,CF,0.0,0.0,1.2658227848101267
B. Blevins,"CF, RW",0.0,0.0,1.2658227848101267
B. Blevins,DMF,1.2658227848101267,0.0,0.0
B. Blevins,LAMF,1.2658227848101267,0.0,0.0
B. Blevins,"LAMF, LW",1.2658227848101267,0.0,0.0
B. Blevins,"LAMF, LW, RW",1.2658227848101267,0.0,0.0
B. Blevins,"LAMF, RAMF, RCMF3",1.2658227848101267,0.0,0.0
B. Blevins,LB,1.2658227848101267,0.0,1.2658227848101267
B. Blevins,"LB, LB5",1.2658227848101267,0.0,1.2658227848101267
B. Blevins,"LB, LW, LWF",1.2658227848101267,0.0,0.0
B. Blevins,LB5,10.126582278481013,0.0,1.2658227848101267
B. Blevins,"LB5, LCMF3, RCMF3",1.2658227848101267,0.0,0.0
B. Blevins,"LB5, LWB",1.2658227848101267,0.0,1.2658227848101267
B. Blevins,LCMF,2.5316455696202533,0.0,0.0
B. Blevins,"LCMF, CF",0.0,0.0,1.2658227848101267
B. Blevins,"LCMF, LCMF3, LW, RW",1.2658227848101267,0.0,0.0
B. Blevins,"LCMF, LW",0.0,0.0,1.2658227848101267
B. Blevins,"LCMF, LW, RCMF",1.2658227848101267,0.0,1.2658227848101267
B. Blevins,"LCMF, RCMF",2.5316455696202533,0.0,1.2658227848101267
B. Blevins,"LCMF, RCMF, RW",0.0,1.2658227848101267,0.0
B. Blevins,"LCMF, RW",0.0,1.2658227848101267,0.0
B. Blevins,LCMF3,1.2658227848101267,0.0,0.0
B. Blevins,"LDMF, RCMF",0.0,0.0,1.2658227848101267
B. Blevins,LW,2.5316455696202533,0.0,0.0
B. Blevins,"LW, RW",3.79746835443038,1.2658227848101267,0.0
B. Blevins,LWB,5.063291139240507,0.0,3.79746835443038
B. Blevins,"LWB, LWF",1.2658227848101267,0.0,0.0
B. Blevins,"LWB, RWF",3.79746835443038,0.0,0.0
B. Blevins,RAMF,3.79746835443038,1.2658227848101267,1.2658227848101267
B. Blevins,"RAMF, RW",1.2658227848101267,0.0,0.0
B. Blevins,RCMF3,1.2658227848101267,0.0,0.0
B. Blevins,RW,5.063291139240507,2.5316455696202533,1.2658227848101267
B. Blevins,"RW, RWB",1.2658227848101267,0.0,0.0
B. Clagette,0,8.955223880597014,0.0,0.0
B. Clagette,CF,5.970149253731343,0.0,1.4925373134328357
B. Clagette,"CF, RB, RWF",1.4925373134328357,0.0,0.0
B. Clagette,"CF, RW",1.4925373134328357,0.0,0.0
B. Clagette,RAMF,8.955223880597014,0.0,4.477611940298507
B. Clagette,"RAMF, RB",1.4925373134328357,0.0,0.0
B. Clagette,"RAMF, RB5",1.4925373134328357,0.0,0.0
B. Clagette,RB,28.35820895522388,0.0,4.477611940298507
B. Clagette,"RB, RB5, RWF",1.4925373134328357,0.0,0.0
B. Clagette,"RB, RW",0.0,0.0,1.4925373134328357
B. Clagette,RB5,1.4925373134328357,0.0,0.0
B. Clagette,"RB5, RW",1.4925373134328357,0.0,0.0
B. Clagette,"RCMF, RW",1.4925373134328357,0.0,0.0
B. Clagette,"RCMF3, RW",1.4925373134328357,0.0,0.0
B. Clagette,RW,16.417910447761194,2.9850746268656714,0.0
B. Clagette,RWB,1.4925373134328357,0.0,1.4925373134328357
B. Keating,0,36.84210526315789,0.0,10.526315789473683
B. Keating,CF,21.052631578947366,0.0,0.0
B. Keating,"CF, LWF",0.0,0.0,5.263157894736842
B. Keating,"CF, RAMF",5.263157894736842,0.0,0.0
B. Keating,LB,5.263157894736842,0.0,0.0
B. Keating,RAMF,5.263157894736842,0.0,0.0
B. Keating,RCB3,5.263157894736842,0.0,0.0
B. Keating,RCMF,5.263157894736842,0.0,0.0
B. LeBel,0,2.564102564102564,0.0,0.0
B. LeBel,"CB, LCB, LCB3",1.282051282051282,0.0,0.0
B. LeBel,"DMF, LCB, LCB3",1.282051282051282,0.0,0.0
B. LeBel,LB,2.564102564102564,0.0,0.0
B. LeBel,LCB,51.282051282051285,6.41025641025641,3.8461538461538463
B. LeBel,"LCB, LCB3",10.256410256410255,1.282051282051282,1.282051282051282
B. LeBel,"LCB, RCMF",1.282051282051282,0.0,0.0
B. LeBel,LCB3,5.128205128205128,1.282051282051282,1.282051282051282
B. LeBel,LCMF,1.282051282051282,0.0,0.0
B. LeBel,"LCMF, CF",1.282051282051282,0.0,0.0
B. LeBel,"LCMF, RCMF",1.282051282051282,0.0,0.0
B. LeBel,RCB,2.564102564102564,0.0,0.0
B. LeBel,"RCB, RCB3",1.282051282051282,0.0,0.0
B. LeBel,RCMF,1.282051282051282,0.0,0.0
B. Liscum,0,0.0,0.0,2.0408163265306123
B. Liscum,"AMF, RAMF, RW",2.0408163265306123,0.0,0.0
B. Liscum,CF,6.122448979591836,0.0,2.0408163265306123
B. Liscum,"CF, LAMF",2.0408163265306123,0.0,0.0
B. Liscum,"CF, RAMF",2.0408163265306123,0.0,0.0
B. Liscum,"DMF, RCMF3",2.0408163265306123,0.0,0.0
B. Liscum,LAMF,2.0408163265306123,0.0,0.0
B. Liscum,"LAMF, LCMF3, RCMF3, RW",2.0408163265306123,0.0,0.0
B. Liscum,"LAMF, LWB, RAMF",2.0408163265306123,0.0,0.0
B. Liscum,"LAMF, RAMF",0.0,0.0,4.081632653061225
B. Liscum,"LB, LW",2.0408163265306123,0.0,0.0
B. Liscum,LCB3,2.0408163265306123,0.0,0.0
B. Liscum,LCMF,4.081632653061225,0.0,0.0
B. Liscum,"LCMF, RCMF, RCMF3",2.0408163265306123,0.0,0.0
B. Liscum,LCMF3,6.122448979591836,0.0,4.081632653061225
B. Liscum,"LCMF3, RB, RW",2.0408163265306123,0.0,0.0
B. Liscum,LDMF,2.0408163265306123,0.0,0.0
B. Liscum,LW,8.16326530612245,0.0,2.0408163265306123
B. Liscum,"LW, RW",2.0408163265306123,0.0,2.0408163265306123
B. Liscum,"LWF, RCMF3",2.0408163265306123,0.0,0.0
B. Liscum,RAMF,2.0408163265306123,0.0,2.0408163265306123
B. Liscum,"RAMF, RCMF3",0.0,0.0,2.0408163265306123
B. Liscum,RCMF,6.122448979591836,0.0,0.0
B. Liscum,"RCMF, RW",2.0408163265306123,0.0,0.0
B. Liscum,RCMF3,4.081632653061225,0.0,0.0
B. Liscum,RW,10.204081632653061,0.0,2.0408163265306123
B. Madore,"AMF, CF",7.6923076923076925,0.0,0.0
B. Madore,"AMF, LCMF, RCMF",7.6923076923076925,0.0,0.0
B. Madore,"AMF, RCMF3",7.6923076923076925,0.0,0.0
B. Madore,"AMF, RWB",7.6923076923076925,0.0,0.0
B. Madore,CF,7.6923076923076925,0.0,0.0
B. Madore,"LB, LWB",7.6923076923076925,0.0,0.0
B. Madore,LW,15.384615384615385,0.0,0.0
B. Madore,RW,30.76923076923077,0.0,7.6923076923076925
B. Mayer,0,3.7037037037037033,0.0,0.0
B. Mayer,RB,62.96296296296296,0.0,14.814814814814813
B. Mayer,"RB, RB5",3.7037037037037033,0.0,0.0
B. Mayer,"RB, RCB3",7.4074074074074066,0.0,0.0
B. Mayer,RCB3,7.4074074074074066,0.0,0.0
B. Minzey,0,6.25,0.0,0.0
B. Minzey,LB,6.25,0.0,0.0
B. Minzey,RB,43.75,0.0,12.5
B. Minzey,"RB, RCB",6.25,0.0,0.0
B. Minzey,RCB3,18.75,0.0,0.0
B. Minzey,RW,6.25,0.0,0.0
B. Munson,LB,76.92307692307693,0.0,15.384615384615385
B. Munson,"LB, LWB",7.6923076923076925,0.0,0.0
B. Saint Martin,0,25.0,0.0,0.0
B. Saint Martin,"LB, RB",0.0,0.0,8.333333333333332
B. Saint Martin,"LCMF, RCMF",8.333333333333332,0.0,0.0
B. Saint Martin,RB,25.0,0.0,16.666666666666664
B. Saint Martin,RCB,16.666666666666664,0.0,0.0
B. Soto,"AMF, CF",1.282051282051282,0.0,0.0
B. Soto,"AMF, LAMF",1.282051282051282,0.0,0.0
B. Soto,"AMF, LAMF, RAMF",1.282051282051282,0.0,0.0
B. Soto,"AMF, RAMF",1.282051282051282,0.0,0.0
B. Soto,CF,3.846153846153846,1.282051282051282,0.0
B. Soto,"CF, LCMF3",0.0,0.0,1.282051282051282
B. Soto,"CF, LWF",0.0,0.0,1.282051282051282
B. Soto,"CF, LWF, RWF",0.0,0.0,1.282051282051282
B. Soto,"CF, RAMF",1.282051282051282,0.0,0.0
B. Soto,"CF, RCMF3",1.282051282051282,0.0,0.0
B. Soto,"CF, RWF",1.282051282051282,0.0,0.0
B. Soto,"LAMF, RAMF",5.128205128205128,1.282051282051282,1.282051282051282
B. Soto,"LAMF, RAMF, RW",1.282051282051282,0.0,0.0
B. Soto,"LCMF, LW",1.282051282051282,0.0,0.0
B. Soto,"LCMF3, CF",2.564102564102564,0.0,0.0
B. Soto,LW,2.564102564102564,0.0,0.0
B. Soto,"LW, LWF, RWF",1.282051282051282,0.0,0.0
B. Soto,"LW, RW",6.41025641025641,0.0,2.564102564102564
B. Soto,"LW, RW, CF",0.0,1.282051282051282,0.0
B. Soto,"LWB, RW",1.282051282051282,0.0,0.0
B. Soto,LWF,7.692307692307692,0.0,1.282051282051282
B. Soto,"LWF, RAMF, RWF",1.282051282051282,0.0,0.0
B. Soto,"LWF, RWF",5.128205128205128,0.0,1.282051282051282
B. Soto,RAMF,7.6923076923076925,2.564102564102564,2.564102564102564
B. Soto,"RAMF, RW, RWF",1.282051282051282,0.0,0.0
B. Soto,"RCMF3, RWF",1.282051282051282,0.0,0.0
B. Soto,RW,6.41025641025641,0.0,1.282051282051282
B. Soto,"RW, RWF",1.282051282051282,0.0,0.0
B. Soto,RWF,10.256410256410255,0.0,2.564102564102564
B. Thiesen,CB,8.21917808219178,0.0,1.36986301369863
B. Thiesen,"CB, LCB",1.36986301369863,0.0,0.0
B. Thiesen,"CB, RCB",1.36986301369863,0.0,0.0
B. Thiesen,LCB,28.767123287671232,0.0,9.58904109589041
B. Thiesen,"LCB, LCB3",2.73972602739726,0.0,0.0
B. Thiesen,"LCB, RB",1.36986301369863,0.0,0.0
B. Thiesen,"LCB, RCB",1.36986301369863,0.0,1.36986301369863
B. Thiesen,LCB3,21.91780821917808,4.10958904109589,6.8493150684931505
B. Thiesen,RCB,2.73972602739726,0.0,0.0
B. Thiesen,RCB3,4.10958904109589,2.73972602739726,0.0
C. Arce,0,14.814814814814813,0.0,3.7037037037037033
C. Arce,"AMF, LDMF",3.7037037037037033,0.0,0.0
C. Arce,DMF,0.0,0.0,3.7037037037037033
C. Arce,LCMF,7.4074074074074066,0.0,7.4074074074074066
C. Arce,"LCMF, RCMF",0.0,0.0,14.814814814814813
C. Arce,LDMF,11.11111111111111,0.0,0.0
C. Arce,"LDMF, RDMF",11.11111111111111,0.0,0.0
C. Arce,RCMF,7.4074074074074066,0.0,7.4074074074074066
C. Arce,RCMF3,3.7037037037037033,0.0,0.0
C. Arce,RDMF,3.7037037037037033,0.0,0.0
C. Bruletti,"AMF, DMF",2.127659574468085,0.0,0.0
C. Bruletti,DMF,6.382978723404255,0.0,4.25531914893617
C. Bruletti,"DMF, LCMF",0.0,0.0,2.127659574468085
C. Bruletti,"DMF, LCMF3",2.127659574468085,0.0,0.0
C. Bruletti,"DMF, LCMF3, RCMF3",2.127659574468085,0.0,0.0
C. Bruletti,"LB, LB5",2.127659574468085,0.0,0.0
C. Bruletti,LCMF,6.382978723404255,0.0,0.0
C. Bruletti,"LCMF, RCMF",6.382978723404255,0.0,8.51063829787234
C. Bruletti,"LCMF, RCMF, RDMF",0.0,0.0,2.127659574468085
C. Bruletti,"LCMF3, RB5, RCMF3",0.0,0.0,2.127659574468085
C. Bruletti,"LCMF3, RCMF3",2.127659574468085,0.0,0.0
C. Bruletti,LDMF,2.127659574468085,0.0,0.0
C. Bruletti,"LDMF, RDMF",6.382978723404255,0.0,0.0
C. Bruletti,LWB,2.127659574468085,0.0,0.0
C. Bruletti,"RB, RB5",2.127659574468085,0.0,0.0
C. Bruletti,RB5,4.25531914893617,0.0,0.0
C. Bruletti,RCMF,10.638297872340425,0.0,8.51063829787234
C. Bruletti,"RCMF, RDMF",2.127659574468085,0.0,0.0
C. Bruletti,RCMF3,0.0,0.0,2.127659574468085
C. Bruletti,"RCMF3, RWB",2.127659574468085,0.0,0.0
C. Bruletti,RDMF,6.382978723404255,0.0,0.0
C. Bruletti,RWB,2.127659574468085,0.0,0.0
C. Brunell,0,14.285714285714285,0.0,0.0
C. Brunell,AMF,9.523809523809524,0.0,4.761904761904762
C. Brunell,"AMF, RAMF",0.0,0.0,2.380952380952381
C. Brunell,"AMF, RDMF",2.380952380952381,0.0,0.0
C. Brunell,"AMF, RW",2.380952380952381,0.0,0.0
C. Brunell,CF,11.904761904761903,0.0,0.0
C. Brunell,"CF, LW",0.0,0.0,2.380952380952381
C. Brunell,"CF, RAMF",0.0,0.0,2.380952380952381
C. Brunell,LAMF,0.0,0.0,2.380952380952381
C. Brunell,"LW, RW",0.0,0.0,2.380952380952381
